provider,build_a,build_b,state,judge,criterion,winner,consistent
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,3_mid_meeting,gpt-4.1,overall,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,3_mid_meeting,gpt-4.1,trust,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,3_mid_meeting,gpt-4.1,visual_hierarchy,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,4_threshold,claude-sonnet-5,aesthetic_pleasure,groq_openai_gpt-oss-120b_rep1,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,4_threshold,claude-sonnet-5,clarity,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,4_threshold,claude-sonnet-5,comfort,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,4_threshold,claude-sonnet-5,ease_of_use,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,4_threshold,claude-sonnet-5,interest,groq_openai_gpt-oss-120b_rep1,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,4_threshold,claude-sonnet-5,intuitive,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,4_threshold,claude-sonnet-5,memorable,groq_openai_gpt-oss-120b_rep1,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,4_threshold,claude-sonnet-5,overall,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,4_threshold,claude-sonnet-5,trust,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,4_threshold,claude-sonnet-5,visual_hierarchy,tie,False
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,4_threshold,gpt-4.1,aesthetic_pleasure,groq_openai_gpt-oss-120b_rep1,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,4_threshold,gpt-4.1,clarity,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,4_threshold,gpt-4.1,comfort,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,4_threshold,gpt-4.1,ease_of_use,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,4_threshold,gpt-4.1,interest,groq_openai_gpt-oss-120b_rep1,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,4_threshold,gpt-4.1,intuitive,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,4_threshold,gpt-4.1,memorable,groq_openai_gpt-oss-120b_rep1,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,4_threshold,gpt-4.1,overall,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,4_threshold,gpt-4.1,trust,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,4_threshold,gpt-4.1,visual_hierarchy,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,4_threshold,qwen3.6-27b,aesthetic_pleasure,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,4_threshold,qwen3.6-27b,clarity,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,4_threshold,qwen3.6-27b,comfort,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,4_threshold,qwen3.6-27b,ease_of_use,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,4_threshold,qwen3.6-27b,interest,groq_openai_gpt-oss-120b_rep1,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,4_threshold,qwen3.6-27b,intuitive,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,4_threshold,qwen3.6-27b,memorable,groq_openai_gpt-oss-120b_rep1,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,4_threshold,qwen3.6-27b,overall,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,4_threshold,qwen3.6-27b,trust,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,4_threshold,qwen3.6-27b,visual_hierarchy,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,5_extended,claude-sonnet-5,aesthetic_pleasure,groq_openai_gpt-oss-120b_rep1,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,5_extended,claude-sonnet-5,clarity,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,5_extended,claude-sonnet-5,comfort,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,5_extended,claude-sonnet-5,ease_of_use,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,5_extended,claude-sonnet-5,interest,groq_openai_gpt-oss-120b_rep1,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,5_extended,claude-sonnet-5,intuitive,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,5_extended,claude-sonnet-5,memorable,groq_openai_gpt-oss-120b_rep1,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,5_extended,claude-sonnet-5,overall,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,5_extended,claude-sonnet-5,trust,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,5_extended,claude-sonnet-5,visual_hierarchy,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,5_extended,gpt-4.1,aesthetic_pleasure,groq_openai_gpt-oss-120b_rep1,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,5_extended,gpt-4.1,clarity,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,5_extended,gpt-4.1,comfort,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,5_extended,gpt-4.1,ease_of_use,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,5_extended,gpt-4.1,interest,groq_openai_gpt-oss-120b_rep1,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,5_extended,gpt-4.1,intuitive,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,5_extended,gpt-4.1,memorable,groq_openai_gpt-oss-120b_rep1,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,5_extended,gpt-4.1,overall,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,5_extended,gpt-4.1,trust,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,5_extended,gpt-4.1,visual_hierarchy,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,6_stopped,claude-sonnet-5,aesthetic_pleasure,groq_openai_gpt-oss-120b_rep1,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,6_stopped,claude-sonnet-5,clarity,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,6_stopped,claude-sonnet-5,comfort,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,6_stopped,claude-sonnet-5,ease_of_use,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,6_stopped,claude-sonnet-5,interest,groq_openai_gpt-oss-120b_rep1,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,6_stopped,claude-sonnet-5,intuitive,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,6_stopped,claude-sonnet-5,memorable,groq_openai_gpt-oss-120b_rep1,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,6_stopped,claude-sonnet-5,overall,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,6_stopped,claude-sonnet-5,trust,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,6_stopped,claude-sonnet-5,visual_hierarchy,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,6_stopped,gpt-4.1,aesthetic_pleasure,groq_openai_gpt-oss-120b_rep1,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,6_stopped,gpt-4.1,clarity,tie,False
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,6_stopped,gpt-4.1,comfort,tie,False
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,6_stopped,gpt-4.1,ease_of_use,tie,False
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,6_stopped,gpt-4.1,interest,groq_openai_gpt-oss-120b_rep1,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,6_stopped,gpt-4.1,intuitive,tie,False
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,6_stopped,gpt-4.1,memorable,groq_openai_gpt-oss-120b_rep1,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,6_stopped,gpt-4.1,overall,tie,False
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,6_stopped,gpt-4.1,trust,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,6_stopped,gpt-4.1,visual_hierarchy,tie,False
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,6_stopped,qwen3.6-27b,aesthetic_pleasure,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,6_stopped,qwen3.6-27b,clarity,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,6_stopped,qwen3.6-27b,comfort,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,6_stopped,qwen3.6-27b,ease_of_use,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,6_stopped,qwen3.6-27b,interest,groq_openai_gpt-oss-120b_rep1,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,6_stopped,qwen3.6-27b,intuitive,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,6_stopped,qwen3.6-27b,memorable,groq_openai_gpt-oss-120b_rep1,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,6_stopped,qwen3.6-27b,overall,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,6_stopped,qwen3.6-27b,trust,groq_openai_gpt-oss-120b_rep2,True
groq,groq_openai_gpt-oss-120b_rep1,groq_openai_gpt-oss-120b_rep2,6_stopped,qwen3.6-27b,visual_hierarchy,groq_openai_gpt-oss-120b_rep2,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep1,1_boot_idle,claude-sonnet-5,aesthetic_pleasure,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep2,1_boot_idle,claude-sonnet-5,aesthetic_pleasure,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep1,1_boot_idle,claude-sonnet-5,aesthetic_pleasure,openai_gpt-5.5_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep2,1_boot_idle,claude-sonnet-5,aesthetic_pleasure,openai_gpt-5.5_rep2,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep1,1_boot_idle,claude-sonnet-5,clarity,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep2,1_boot_idle,claude-sonnet-5,clarity,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep1,1_boot_idle,claude-sonnet-5,clarity,tie,False
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep2,1_boot_idle,claude-sonnet-5,clarity,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep1,1_boot_idle,claude-sonnet-5,comfort,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep2,1_boot_idle,claude-sonnet-5,comfort,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep1,1_boot_idle,claude-sonnet-5,comfort,tie,False
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep2,1_boot_idle,claude-sonnet-5,comfort,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep1,1_boot_idle,claude-sonnet-5,ease_of_use,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep2,1_boot_idle,claude-sonnet-5,ease_of_use,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep1,1_boot_idle,claude-sonnet-5,ease_of_use,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep2,1_boot_idle,claude-sonnet-5,ease_of_use,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep1,1_boot_idle,claude-sonnet-5,interest,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep2,1_boot_idle,claude-sonnet-5,interest,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep1,1_boot_idle,claude-sonnet-5,interest,openai_gpt-5.5_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep2,1_boot_idle,claude-sonnet-5,interest,openai_gpt-5.5_rep2,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep1,1_boot_idle,claude-sonnet-5,intuitive,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep2,1_boot_idle,claude-sonnet-5,intuitive,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep1,1_boot_idle,claude-sonnet-5,intuitive,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep2,1_boot_idle,claude-sonnet-5,intuitive,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep1,1_boot_idle,claude-sonnet-5,memorable,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep2,1_boot_idle,claude-sonnet-5,memorable,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep1,1_boot_idle,claude-sonnet-5,memorable,openai_gpt-5.5_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep2,1_boot_idle,claude-sonnet-5,memorable,openai_gpt-5.5_rep2,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep1,1_boot_idle,claude-sonnet-5,overall,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep2,1_boot_idle,claude-sonnet-5,overall,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep1,1_boot_idle,claude-sonnet-5,overall,tie,False
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep2,1_boot_idle,claude-sonnet-5,overall,openai_gpt-5.5_rep2,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep1,1_boot_idle,claude-sonnet-5,trust,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep2,1_boot_idle,claude-sonnet-5,trust,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep1,1_boot_idle,claude-sonnet-5,trust,tie,False
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep2,1_boot_idle,claude-sonnet-5,trust,openai_gpt-5.5_rep2,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep1,1_boot_idle,claude-sonnet-5,visual_hierarchy,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep2,1_boot_idle,claude-sonnet-5,visual_hierarchy,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep1,1_boot_idle,claude-sonnet-5,visual_hierarchy,tie,False
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep2,1_boot_idle,claude-sonnet-5,visual_hierarchy,openai_gpt-5.5_rep2,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep1,1_boot_idle,gpt-4.1,aesthetic_pleasure,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep2,1_boot_idle,gpt-4.1,aesthetic_pleasure,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep1,1_boot_idle,gpt-4.1,aesthetic_pleasure,openai_gpt-5.5_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep2,1_boot_idle,gpt-4.1,aesthetic_pleasure,tie,False
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep1,1_boot_idle,gpt-4.1,clarity,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep2,1_boot_idle,gpt-4.1,clarity,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep1,1_boot_idle,gpt-4.1,clarity,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep2,1_boot_idle,gpt-4.1,clarity,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep1,1_boot_idle,gpt-4.1,comfort,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep2,1_boot_idle,gpt-4.1,comfort,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep1,1_boot_idle,gpt-4.1,comfort,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep2,1_boot_idle,gpt-4.1,comfort,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep1,1_boot_idle,gpt-4.1,ease_of_use,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep2,1_boot_idle,gpt-4.1,ease_of_use,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep1,1_boot_idle,gpt-4.1,ease_of_use,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep2,1_boot_idle,gpt-4.1,ease_of_use,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep1,1_boot_idle,gpt-4.1,interest,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep2,1_boot_idle,gpt-4.1,interest,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep1,1_boot_idle,gpt-4.1,interest,openai_gpt-5.5_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep2,1_boot_idle,gpt-4.1,interest,tie,False
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep1,1_boot_idle,gpt-4.1,intuitive,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep2,1_boot_idle,gpt-4.1,intuitive,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep1,1_boot_idle,gpt-4.1,intuitive,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep2,1_boot_idle,gpt-4.1,intuitive,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep1,1_boot_idle,gpt-4.1,memorable,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep2,1_boot_idle,gpt-4.1,memorable,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep1,1_boot_idle,gpt-4.1,memorable,openai_gpt-5.5_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep2,1_boot_idle,gpt-4.1,memorable,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep1,1_boot_idle,gpt-4.1,overall,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep2,1_boot_idle,gpt-4.1,overall,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep1,1_boot_idle,gpt-4.1,overall,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep2,1_boot_idle,gpt-4.1,overall,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep1,1_boot_idle,gpt-4.1,trust,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep2,1_boot_idle,gpt-4.1,trust,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep1,1_boot_idle,gpt-4.1,trust,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep2,1_boot_idle,gpt-4.1,trust,tie,False
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep1,1_boot_idle,gpt-4.1,visual_hierarchy,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep2,1_boot_idle,gpt-4.1,visual_hierarchy,openai_gpt-4.1_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep1,1_boot_idle,gpt-4.1,visual_hierarchy,openai_gpt-5.5_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep2,1_boot_idle,gpt-4.1,visual_hierarchy,tie,False
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep2,1_boot_idle,qwen3.6-27b,aesthetic_pleasure,openai_gpt-5.5_rep2,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep2,1_boot_idle,qwen3.6-27b,clarity,openai_gpt-5.5_rep2,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep2,1_boot_idle,qwen3.6-27b,comfort,openai_gpt-5.5_rep2,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep2,1_boot_idle,qwen3.6-27b,ease_of_use,openai_gpt-5.5_rep2,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep2,1_boot_idle,qwen3.6-27b,interest,tie,False
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep2,1_boot_idle,qwen3.6-27b,intuitive,tie,False
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep2,1_boot_idle,qwen3.6-27b,memorable,openai_gpt-5.5_rep2,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep2,1_boot_idle,qwen3.6-27b,overall,openai_gpt-5.5_rep2,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep2,1_boot_idle,qwen3.6-27b,trust,openai_gpt-5.5_rep2,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep2,1_boot_idle,qwen3.6-27b,visual_hierarchy,openai_gpt-5.5_rep2,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep1,2_started,claude-sonnet-5,aesthetic_pleasure,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep2,2_started,claude-sonnet-5,aesthetic_pleasure,tie,False
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep1,2_started,claude-sonnet-5,aesthetic_pleasure,openai_gpt-5.5_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep2,2_started,claude-sonnet-5,aesthetic_pleasure,openai_gpt-5.5_rep2,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep1,2_started,claude-sonnet-5,clarity,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4.1_rep1,openai_gpt-4o-mini_rep2,2_started,claude-sonnet-5,clarity,openai_gpt-4o-mini_rep2,True
openai,openai_gpt-4.1_rep1,openai_gpt-5.5_rep1,2_started,claude-sonnet-5,clarity,openai_gpt-5.5_rep1,True
